Event Id,Year,Month,Country,Region,State,City,Attack Type,Target,Nation,Gang Name,Weapon,Weapon Type
1.97E+11,1978,5,Italy,Western Europe,Lombardy,Milan,Assassination,Business,Italy,Prima Linea,5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Lombardy,Milan,Assassination,Business,Italy,Prima Linea,5,Firearms
1.97E+11,1978,5,Costa Rica,Central America & Caribbean,,San Jose,Bombing/Explosion,Business,Costa Rica,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,France,Western Europe,Ille-et-Vilaine,Rennes,Bombing/Explosion,Police,France,Breton Liberation Front (FLB),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,France,Western Europe,Ille-et-Vilaine,Rennes,Bombing/Explosion,Government (General),France,Breton Liberation Front (FLB),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,France,Western Europe,Ille-et-Vilaine,Rennes,Bombing/Explosion,Telecommunication,France,Breton Liberation Front (FLB),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Spain,Western Europe,Biscay,Mungia,Hostage Taking (Kidnapping),Business,Spain,Basque Fatherland and Freedom (ETA),13,Unknown
1.97E+11,1978,5,Spain,Western Europe,Biscay,Bilbao,Armed Assault,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Lombardy,Milan,Armed Assault,Government (General),Italy,Red Brigades,5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Government (General),Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Italy,Western Europe,Calabria,Cosenza,Assassination,Business,Italy,Unknown,8,Incendiary
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Government (General),Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Armed Assault,Government (General),Italy,Unknown,5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Lombardy,Milan,Hostage Taking (Barricade Incident),Business,United States,Red Brigades,8,Incendiary
1.97E+11,1978,5,Italy,Western Europe,Piedmont,Turin,Bombing/Explosion,Police,Italy,Unknown,5,Firearms
1.97E+11,1978,5,Japan,East Asia,,Itami,Facility/Infrastructure Attack,Airports & Aircraft,Japan,Chukakuha (Middle Core Faction),8,Incendiary
1.97E+11,1978,5,Italy,Western Europe,Lombardy,Milan,Assassination,Government (General),Italy,Unknown,8,Incendiary
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Business,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Mexico,North America,,Mexico City,Facility/Infrastructure Attack,Business,Mexico,Unknown,8,Incendiary
1.97E+11,1978,5,Mexico,North America,,Mexico City,Facility/Infrastructure Attack,Business,Mexico,Unknown,8,Incendiary
1.97E+11,1978,5,Mexico,North America,,Mexico City,Bombing/Explosion,Business,Mexico,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Spain,Western Europe,Biscay,Galdacano,Armed Assault,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,5,Spain,Western Europe,Biscay,Durango,Armed Assault,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Emilia-Romagna,Bologna,Assassination,Business,Italy,Red Brigades,5,Firearms
1.97E+11,1978,5,El Salvador,Central America & Caribbean,,San Salvador,Hostage Taking (Kidnapping),Business,El Salvador,Left-Wing Terrorists,13,Unknown
1.97E+11,1978,5,Spain,Western Europe,Gipuzcoa,Zumarraga,Facility/Infrastructure Attack,Telecommunication,Spain,Basque Fatherland and Freedom (ETA),8,Incendiary
1.97E+11,1978,5,United States,North America,New York,New York City,Bombing/Explosion,Journalists & Media,Russia,Jewish Defense League (JDL),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Italy,Western Europe,Emilia-Romagna,Bologna,Armed Assault,Business,Italy,Red Brigades,5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Facility/Infrastructure Attack,Police,Italy,Armed Proletarian Formations,8,Incendiary
1.97E+11,1978,5,Spain,Western Europe,Biscay,Portugalete,Facility/Infrastructure Attack,Business,Spain,Basque Fatherland and Freedom (ETA),8,Incendiary
1.97E+11,1978,5,El Salvador,Central America & Caribbean,,San Salvador,Armed Assault,Government (General),El Salvador,People's Liberation Forces (FPL),5,Firearms
1.97E+11,1978,5,United States,North America,Vermont,Burlington,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,8,Incendiary
1.97E+11,1978,5,Indonesia,Southeast Asia,,remoet province of Irian Jaya,Hostage Taking (Kidnapping),Government (General),Indonesia,Irian Jaya Rebels,13,Unknown
1.97E+11,1978,5,Spain,Western Europe,Gipuzcoa,Pasajes de San Pedro,Assassination,Government (General),Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Piedmont,Turin,Assassination,Police,Italy,Red Brigades,5,Firearms
1.97E+11,1978,5,Italy,Western Europe,Piedmont,Turin,Armed Assault,Police,Italy,Prima Linea,5,Firearms
1.97E+11,1978,5,El Salvador,Central America & Caribbean,,San Salvador,Hostage Taking (Kidnapping),Business,Japan,Armed Forces of National Resistance (FARN),13,Unknown
1.97E+11,1978,5,Japan,East Asia,,Tokyo,Facility/Infrastructure Attack,Police,Japan,Unknown,8,Incendiary
1.97E+11,1978,5,Japan,East Asia,,Omiya,Facility/Infrastructure Attack,Police,Japan,Unknown,8,Incendiary
1.97E+11,1978,5,Rhodesia,Sub-Saharan Africa,Manicaland,Juliasdale,Armed Assault,Business,Rhodesia,Unknown,5,Firearms
1.97E+11,1978,5,Rhodesia,Sub-Saharan Africa,Unknown,Unknown,Armed Assault,NGO,International,Unknown,5,Firearms
1.97E+11,1978,5,Colombia,South America,Antioquia,Mutata,Hostage Taking (Kidnapping),Business,Colombia,Popular Liberation Army (EPL),13,Unknown
1.97E+11,1978,5,Colombia,South America,Santander,Unknown,Unknown,Police,Colombia,Revolutionary Armed Forces of Colombia (FARC),13,Unknown
1.97E+11,1978,5,Kenya,Sub-Saharan Africa,Nairobi,Nairobi,Bombing/Explosion,Airports & Aircraft,South Africa,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Santander,La Aguada district,Hostage Taking (Kidnapping),Police,Colombia,Revolutionary Armed Forces of Colombia (FARC),13,Unknown
1.97E+11,1978,5,Japan,East Asia,,Onjuku,Facility/Infrastructure Attack,Government (General),Japan,Unknown,8,Incendiary
1.97E+11,1978,5,Japan,East Asia,,Narita,Facility/Infrastructure Attack,Airports & Aircraft,Japan,Chukakuha (Middle Core Faction),11,Sabotage Equipment
1.97E+11,1978,5,Spain,Western Europe,Biscay,Santurce,Armed Assault,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,5,France,Western Europe,Paris,Paris,Bombing/Explosion,Airports & Aircraft,Israel,Popular Front for the Liberation of Palestine (PFLP),5,Firearms
1.97E+11,1978,5,Japan,East Asia,,Ota,Facility/Infrastructure Attack,Utilities,Japan,Unknown,9,Melee
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Government (General),Italy,Prima Linea,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Business,Italy,Prima Linea,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Business,Italy,Prima Linea,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,United States,North America,New York,New York City,Bombing/Explosion,Airports & Aircraft,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,United States,North America,New York,New York City,Bombing/Explosion,Airports & Aircraft,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,United States,North America,New Jersey,Newark,Bombing/Explosion,Airports & Aircraft,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,United States,North America,District of Columbia,Washington,Bombing/Explosion,Government (General),United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Unknown,Landagriere,Assassination,Business,Colombia,Revolutionary Armed Forces of Colombia (FARC),13,Unknown
1.97E+11,1978,5,France,Western Europe,Alpes-Maritimes,Cannes,Bombing/Explosion,Journalists & Media,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Spain,Western Europe,Madrid,Madrid,Facility/Infrastructure Attack,Business,Spain,Unknown,8,Incendiary
1.97E+11,1978,5,Spain,Western Europe,Gipuzcoa,Irun,Armed Assault,Business,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,5,Colombia,South America,Cesar,Valledupar,Assassination,Government (General),Colombia,Unknown,5,Firearms
1.97E+11,1978,5,Iran,Middle East & North Africa,Qom,Qom,Bombing/Explosion,Police,Iran,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Iran,Middle East & North Africa,Qom,Qom,Facility/Infrastructure Attack,Business,Iran,Unknown,8,Incendiary
1.97E+11,1978,5,United Kingdom,Western Europe,England,London,Bombing/Explosion,Airports & Aircraft,Turkey,Justice Commandos for the Armenian Genocide,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Norte de Santander,Cucuta,Hostage Taking (Kidnapping),Government (General),Colombia,supporters of presidential candidate Belisario Bet,13,Unknown
1.97E+11,1978,5,United Kingdom,Western Europe,Northern Ireland,Belfast,Hostage Taking (Kidnapping),Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),13,Unknown
1.97E+11,1978,5,Japan,East Asia,,Narita,Facility/Infrastructure Attack,Airports & Aircraft,,Revolutionary Army,8,Incendiary
1.97E+11,1978,5,United States,North America,Illinois,Chicago,Bombing/Explosion,Educational Institution,United States,Anti-Technology extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Antioquia,Cisneros,Assassination,Police,Colombia,Unknown,5,Firearms
1.97E+11,1978,5,Colombia,South America,Bolivar,Machado,Assassination,Police,Colombia,Unknown,5,Firearms
1.97E+11,1978,5,Australia,Australasia & Oceania,,Sydney,Bombing/Explosion,Government (Diplomatic),India,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Spain,Western Europe,Navarre,Tudela,Facility/Infrastructure Attack,Business,Spain,Argentine Anticommunist Alliance (AAA),8,Incendiary
1.97E+11,1978,5,West Germany (FRG),Western Europe,Berlin,West Berlin,Armed Assault,Police,Germany,2nd of June Movement,5,Firearms
1.97E+11,1978,5,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1978,5,Colombia,South America,La Guajira,San Juan de Cesar,Assassination,Private Citizens & Property,Colombia,Unknown,5,Firearms
1.97E+11,1978,5,Spain,Western Europe,Gipuzcoa,Tolosa,Assassination,Police,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Rhodesia,Sub-Saharan Africa,Tribal Trust Lands,Zwimba,Assassination,Government (General),Rhodesia,Unknown,13,Unknown
1.97E+11,1978,5,Spain,Western Europe,Gipuzcoa,Tolosa,Bombing/Explosion,Police,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Bogota,Bogota,Hostage Taking (Kidnapping),Business,Colombia,M-19 (Movement of April 19),13,Unknown
1.97E+11,1978,5,Colombia,South America,Cauca,Popayan,Armed Assault,Educational Institution,Colombia,M-19 (Movement of April 19),5,Firearms
1.97E+11,1978,5,Colombia,South America,Cesar,Caracolicito,Armed Assault,Police,Colombia,M-19 (Movement of April 19),5,Firearms
1.97E+11,1978,5,Guatemala,Central America & Caribbean,,Iztapa,Armed Assault,Private Citizens & Property,Guatemala,Unknown,5,Firearms
1.97E+11,1978,5,Japan,East Asia,,Itami,Facility/Infrastructure Attack,Airports & Aircraft,Japan,Chukakuha (Middle Core Faction),8,Incendiary
1.97E+11,1978,5,Colombia,South America,Santander,Bucaramanga,Bombing/Explosion,Business,United States,M-19 (Movement of April 19),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Santander,Bucaramanga,Bombing/Explosion,Business,United States,M-19 (Movement of April 19),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Santander,Bucaramanga,Bombing/Explosion,Business,Colombia,M-19 (Movement of April 19),6,Explosives/Bombs/Dynamite
1.97E+11,1978,5,Colombia,South America,Antioquia,Medellin,Armed Assault,Transportation,Colombia,M-19 (Movement of April 19),8,Incendiary
1.97E+11,1978,5,Turkey,Middle East & North Africa,Adana,Adana,Armed Assault,Government (Diplomatic),United States,Unknown,5,Firearms
1.97E+11,1978,5,Colombia,South America,Caldas,Manizales,Assassination,Business,Colombia,Unknown,5,Firearms
1.97E+11,1978,5,East Germany (GDR),Eastern Europe,,East Berlin,Assassination,Terrorists/Non-State Militia,Germany,Unknown,5,Firearms
1.97E+11,1978,5,West Germany (FRG),Western Europe,Hesse,Wiesbaden,Bombing/Explosion,Business,United States,Red Cell,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Turkey,Middle East & North Africa,Ankara,Ankara,Assassination,Military,Turkey,Unknown,5,Firearms
1.97E+11,1978,6,United Arab Emirates,Middle East & North Africa,Doha,Doha,Armed Assault,Airports & Aircraft,Great Britain,Unknown,5,Firearms
1.97E+11,1978,6,Japan,East Asia,,Mt. Tsukuba,Facility/Infrastructure Attack,Telecommunication,Japan,Unknown,8,Incendiary
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Assassination,Police,Colombia,Popular Liberation Army (EPL),5,Firearms
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Bombing/Explosion,Government (General),Colombia,Pedro Leon Arboleda (PLA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Israel,Middle East & North Africa,Jerusalem,Jerusalem,Bombing/Explosion,Unknown,Israel,Al-Fatah,13,Unknown
1.97E+11,1978,6,Spain,Western Europe,Madrid,Madrid,Assassination,Government (Diplomatic),Spain,Justice Commandos for the Armenian Genocide,5,Firearms
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Hostage Taking (Barricade Incident),Educational Institution,Colombia,Popular Liberation Army (EPL),5,Firearms
1.97E+11,1978,6,Colombia,South America,La Guajira,Unknown,Bombing/Explosion,Police,Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Colombia,South America,Magdalena,Santa Marta,Bombing/Explosion,Government (General),Colombia,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Business,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Government (General),Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Utilities,Italy,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Nicaragua,Central America & Caribbean,,Managua,Bombing/Explosion,Business,Nicaragua,Sandinista National Liberation Front (FSLN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Biscay,Barakaldo,Armed Assault,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Jonesborough,Armed Assault,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Facility/Infrastructure Attack,Business,France,Unknown,8,Incendiary
1.97E+11,1978,6,Colombia,South America,Cordoba,Puerto Libertador,Armed Assault,Government (General),Colombia,Revolutionary Armed Forces of Colombia (FARC),5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Ourense,Verin,Assassination,Private Citizens & Property,Spain,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Friuli-Venezia Giulia,Udine,Assassination,Police,Italy,Red Brigades,5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Navarre,Pamplona,Bombing/Explosion,Business,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Navarre,Pamplona,Bombing/Explosion,Government (General),Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Navarre,Pamplona,Bombing/Explosion,Business,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Hostage Taking (Kidnapping),Business,Colombia,Unknown,13,Unknown
1.97E+11,1978,6,Rhodesia,Sub-Saharan Africa,Matabeleland South,Bulawayo,Assassination,NGO,Rhodesia,Unknown,5,Firearms
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Armed Assault,Telecommunication,Colombia,Popular Liberation Army (EPL),5,Firearms
1.97E+11,1978,6,Ireland,Western Europe,Limerick,Limerick,Armed Assault,Business,Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,United States,North America,Illinois,Chicago,Bombing/Explosion,Private Citizens & Property,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Armed Assault,Transportation,Colombia,Unknown,8,Incendiary
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Facility/Infrastructure Attack,Private Citizens & Property,Colombia,Unknown,8,Incendiary
1.97E+11,1978,6,Colombia,South America,Valle del Cauca,Cali,Facility/Infrastructure Attack,Government (General),Colombia,Students,8,Incendiary
1.97E+11,1978,6,Argentina,South America,Buenos Aires,Buenos Aires,Bombing/Explosion,Business,International,Montoneros (Argentina),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Argentina,South America,Buenos Aires,Buenos Aires,Bombing/Explosion,Business,France,Montoneros (Argentina),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Portugal,Western Europe,Lisbon,Lisbon,Bombing/Explosion,Government (Diplomatic),Argentina,Action Group for Communism,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Argentina,South America,Buenos Aires,Buenos Aires,Armed Assault,Business,Argentina,Montoneros (Argentina),5,Firearms
1.97E+11,1978,6,Lebanon,Middle East & North Africa,North,Ehden,Assassination,Government (General),Lebanon,Phalange,5,Firearms
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Bombing/Explosion,Private Citizens & Property,France,Front of French National Liberation,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Biscay,Bilbao,Bombing/Explosion,Government (General),Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Las Palmas,Unknown,Bombing/Explosion,Airports & Aircraft,Spain,Canary Islands Independence Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Colombia,South America,Bogota,Bogota,Hostage Taking (Barricade Incident),Business,Colombia,Popular Liberation Army (EPL),5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Gipuzcoa,Cestona,Bombing/Explosion,Police,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Lombardy,Milan,Hostage Taking (Barricade Incident),Government (General),Italy,Prima Linea,5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Madrid,Madrid,Armed Assault,Military,Spain,First of October Antifascist Resistance Group (GRAPO),5,Firearms
1.97E+11,1978,6,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Utilities,Italy,Red Brigades,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Business,Italy,Red Brigades,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Guatemala,Central America & Caribbean,,Guatemala City,Bombing/Explosion,Military,Guatemala,Guerrilla Army of the Poor (EGP),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Kuwait,Middle East & North Africa,Asimah,Kuwait,Assassination,Terrorists/Non-State Militia,West Bank and Gaza Strip,Unknown,5,Firearms
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Bombing/Explosion,Government (Diplomatic),Ecuador,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Japan,East Asia,,Osaka,Facility/Infrastructure Attack,Police,Japan,Unknown,8,Incendiary
1.97E+11,1978,6,Spain,Western Europe,Las Palmas,Las Palmas de Gran Canaria,Bombing/Explosion,Police,Spain,Canary Islands Independence Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Barcelona,Barcelona,Unknown,Business,Spain,Fuerza Nueva,13,Unknown
1.97E+11,1978,6,United States,North America,Iowa,West Des Moines,Bombing/Explosion,Abortion Related,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United States,North America,California,Beverly Hills,Bombing/Explosion,Business,United States,Jewish Defense League (JDL),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Rhodesia,Sub-Saharan Africa,Midland,Unknown,Assassination,Business,United States,Unknown,5,Firearms
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Londonderry,Armed Assault,Police,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Camlough,Assassination,Police,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,Turkey,Middle East & North Africa,Istanbul,Istanbul,Bombing/Explosion,Business,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Belfast,Unarmed Assault,Private Citizens & Property,Northern Ireland,Protestant extremists,9,Melee
1.97E+11,1978,6,El Salvador,Central America & Caribbean,,San Salvador,Bombing/Explosion,Government (Diplomatic),Argentina,People's Revolutionary Army (ERP) (El Salvador),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Iran,Middle East & North Africa,Razavi Khorasan,Mashhad,Bombing/Explosion,Educational Institution,Iran,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Japan,East Asia,,Osaka,Facility/Infrastructure Attack,Police,Japan,Unknown,8,Incendiary
1.97E+11,1978,6,Spain,Western Europe,Gipuzcoa,San Sebastian,Hostage Taking (Barricade Incident),Military,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Las Palmas,Puerto de la Luz,Bombing/Explosion,Airports & Aircraft,South Africa,Canary Islands Independence Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,Guatemala,Central America & Caribbean,,Guatemala City,Assassination,Military,Guatemala,Guerrilla Army of the Poor (EGP),5,Firearms
1.97E+11,1978,6,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Police,Italy,Red Brigades,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,West Germany (FRG),Western Europe,Hesse,Frankfurt,Bombing/Explosion,Business,Israel,Revolutionary Cells,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Government (General),Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Liguria,Genoa,Assassination,Police,Italy,Red Brigades,5,Firearms
1.97E+11,1978,6,Spain,Western Europe,Gipuzcoa,Tolosa,Assassination,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,6,West Germany (FRG),Western Europe,Hesse,Frankfurt,Bombing/Explosion,Business,Israel,Revolutionary Cells,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Italy,Western Europe,Lombardy,Milan,Bombing/Explosion,Police,Italy,Red Brigades,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Las Palmas,Las Palmas de Gran Canaria,Bombing/Explosion,Military,Spain,Canary Islands Independence Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Biscay,Las Arenas,Facility/Infrastructure Attack,Private Citizens & Property,Spain,Basque Fatherland and Freedom (ETA),8,Incendiary
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Facility/Infrastructure Attack,Business,France,Unknown,8,Incendiary
1.97E+11,1978,6,Rhodesia,Sub-Saharan Africa,Manicaland,Umtali,Assassination,Religious Figures/Institutions,Great Britain,Zimbabwe African People's Union,5,Firearms
1.97E+11,1978,6,Turkey,Middle East & North Africa,Ankara,Ankara,Bombing/Explosion,Government (General),Turkey,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,North Yemen,Middle East & North Africa,Amanat Al Asimah,Sanaa,Assassination,Government (General),Yemen,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United States,North America,Illinois,Schaumburg,Bombing/Explosion,Business,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United States,North America,Illinois,Schaumburg,Bombing/Explosion,Business,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,United States,North America,Illinois,Schaumburg,Bombing/Explosion,Business,United States,Fuerzas Armadas de Liberacion Nacional (FALN),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Bombing/Explosion,Business,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Unknown,Business,France,Unknown,13,Unknown
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,Armed Assault,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,United Kingdom,Western Europe,Northern Ireland,Belcoo,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1978,6,South Africa,Sub-Saharan Africa,Unknown,Unknown,Assassination,Police,South Africa,African National Congress (South Africa),5,Firearms
1.97E+11,1978,6,France,Western Europe,Yvelines,Versailles,Bombing/Explosion,Private Citizens & Property,France,Breton Liberation Front (FLB),6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Bombing/Explosion,Business,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Rhodesia,Sub-Saharan Africa,Mashonaland West,Unknown,Assassination,Religious Figures/Institutions,Germany,Zimbabwe African People's Union,5,Firearms
1.97E+11,1978,6,France,Western Europe,Paris,Paris,Bombing/Explosion,Business,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1978,6,Spain,Western Europe,Valencia,Valencia,Facility/Infrastructure Attack,Business,France,Unknown,8,Incendiary
1.97E+11,1978,6,Spain,Western Europe,Biscay,Bilbao,Assassination,Journalists & Media,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1978,6,Italy,Western Europe,Piedmont,Turin,Assassination,Business,Italy,Unknown,8,Incendiary
1.97E+11,1978,6,Italy,Western Europe,Lazio,Rome,Assassination,Government (General),Italy,Unknown,8,Incendiary
